userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
12350,12350,Amit Sahni Ki List,-2010,,"Drama, Romance, Thriller",3.2,47,Partho Ghosh,Bhushan Agarwal,Nikita Anand,Venita Anand
12353,12353,Ra Ra Krishnayya,-1956,,"Comedy, Drama, Romance",4.4,9,Chander Saigal,Pradeep Kumar,Mala Sinha,Shubha Khote
12354,12354,Love Sonia,-1969,140 min,"Drama, Romance",6.6,47,Bhappi Sonie,Shashi Kapoor,Babita Kapoor,Rajendranath Malhotra
12364,12364,Salim,-2000,115 min,Drama,5.7,15,Anil,Suman Ranganath,Kashish,Vivek Anand
12365,12365,Sarabham,-2003,,Thriller,,,,,,
12374,12374,Jaanisaar,-1968,,Romance,,,Gohar,K. Narayan Kale,,
12377,12377,Oohalu Gusagusalade,-1984,120 min,,,,Balwant Dullat,Sagar Arya,Arya Sulbha,Suchita Trivedi
12381,12381,Shamitabh,-1949,,,,,Cuckoo,I.S. Johar,Trilok Kapoor,Om Prakash
12385,12385,Njan,-1963,,Action,,,Harbans Singh,Helen,Hiralal,Maruti
12389,12389,Junooniyat,-2015,73 min,Drama,6.9,8,Mohinder Pratap Singh,Yashit Duggal,Siddant Gupta,Pritma Manohar
12390,12390,Burma,-1998,,Romance,,,Shahrukh Sultan,Biswajit Chatterjee,Arbaaz Ali Khan,Isha Koppikar
12393,12393,Asha Jaoar Majhe,-2018,120 min,"Drama, Family",4,5,Yogesh Pagare,Asrani,Ashwini Kalsekar,Ayush Mahesh Khedekar
12396,12396,Njan Steve Lopez,-1951,,History,,,K. Ramnoth,Anjali Devi,Pandharibai,
12398,12398,Ekkees Toppon Ki Salaami,-1996,150 min,"Action, Thriller",3.9,115,Dayal Nihalani,Aditya Pancholi,Sunil Shetty,Saif Ali Khan
12399,12399,The Shaukeens,-2012,132 min,"Action, Romance, Thriller",5.5,"31,627",Kabir Khan,Salman Khan,Katrina Kaif,Girish Karnad
12400,12400,Baby,-2013,135 min,"Horror, Romance, Thriller",5.7,"4,006",Kannan Iyer,Emraan Hashmi,Konkona Sen Sharma,Kalki Koechlin
12404,12404,Mr. X,-1994,,Drama,,,Bappa Ray,Nandita Das,,
12406,12406,Alludu Seenu,-1949,164 min,Drama,6.9,18,Roop K. Shorey,Meena Shorey,Motilal,Kuldip Kaur
12407,12407,Lai Bhaari,-2009,81 min,Drama,,,Melwyn Williams,Kamlesh Gill,Alka Mogha,
12408,12408,Roga Howar Sohoj Upay,-2009,120 min,Drama,4.4,15,Saeed Akhtar Mirza,Amrita Arora,Ali Fazal,Uttam Halder
12415,12415,Mohenjo Daro,-1999,,Thriller,,,Kanti Shah,,,
12420,12420,Fuddu,-2005,,Fantasy,,,Sai Kiran,Prabhakar,Prema,M. Mallikarjuna Rao
12421,12421,Bajrangi Bhaijaan,-2022,,"Action, Thriller",,,Mohit Suri,Disha Patani,John Abraham,Arjun Kapoor
12423,12423,Hrid Majharey: Live in My Heart!,-2008,132 min,"Drama, Romance",5.2,448,Kaushik Ghatak,Isha Koppikar,Sonu Sood,Anand Abhyankar
12430,12430,Astu - So Be It,-2007,,Action,,,Suhail Azmi,Sanjay Batra,Pankaj Berry,Manoj Joshi
12434,12434,Aa Gaye Munde U.K. De,-1984,,Romance,,,P.N. Ghoshal,Vijay Arora,Beena Banerjee,Ravi Kaushal
12435,12435,Desi Kattey,-2009,140 min,"Action, Drama, Thriller",4.7,327,Sangeeth Sivan,Bobby Deol,Shriya Saran,Kulbhushan Kharbanda
12438,12438,Dandupalya,-1955,,Fantasy,,,Gunjal,Trilok Kapoor,Mala Sinha,Jeevan
12440,12440,Ice Cream,-1956,151 min,Drama,6.9,52,B.R. Chopra,Ashok Kumar,Meena Kumari,Sunil Dutt
12442,12442,Karthikeya,-2012,136 min,"Drama, Romance",5.9,"2,973",Gautham Vasudev Menon,Prateik,Amy Jackson,Sachin Khedekar
12453,12453,Meagamann,-1994,,"Action, Comedy, Drama",4.8,76,Afzal Ahmed,Vinod Khanna,Govinda,Ayesha Jhulka
12457,12457,Munnariyippu,-2018,97 min,Drama,5.7,394,Pavan Kumar,Sanjay Mishra,Mahesh Sharma,Kajal Jain
12460,12460,Thirudan Police,-2014,140 min,Comedy,6,502,Ravindra Gautam,Anupam Kher,Neha Dhupia,Divyendu Sharma
12467,12467,Khamoshiyan,-2007,105 min,"Action, Drama, Mystery",6.1,"3,191",Vidhu Vinod Chopra,Amitabh Bachchan,Saif Ali Khan,Sanjay Dutt
12469,12469,Vikramadithyan,-2019,94 min,Drama,5.8,21,Saheem Khan,Saheem Khan,Kunal Sharma,Vandana Chopra
12472,12472,Yamaleela 2,-2019,99 min,"Horror, Mystery, Thriller",8,36,G. Suman Reddy,Salil Ankola,Navneet Kaur Dhillon,Avneet Kaur
12473,12473,Sotto il burqa,-1994,146 min,"Action, Crime, Thriller",5.3,854,Guddu Dhanoa,Akshay Kumar,Amrish Puri,Madhoo
12475,12475,Run Raja Run,-1971,144 min,"Action, Drama, Musical",6,49,K. Ramanlal,Vinod Mehra,Rekha,Vinod Khanna
12476,12476,Geethanjali,-2005,159 min,"Action, Thriller",4.4,698,Vikram Bhatt,Arjun Rampal,Ameesha Patel,John Abraham
12477,12477,Janda Pai Kapiraju,-1947,133 min,Drama,6.2,12,Mehboob Khan,Surendra,Munawwar Sultana,Mohammad Afzal
12479,12479,Rabhasa,-1961,,Action,,,Shakeela Banoo,Helen,Azaad Irani,Mohan Sherry
12482,12482,Avatharam,-2019,97 min,Thriller,,,Shammi Chhabra,,,
12484,12484,Manglish,-2017,,Crime,6.7,18,Jiju Antony,Girish Nair,Sanal Aman,Rajshri Deshpande
12486,12486,Deya Neya,-2008,180 min,"Comedy, Crime, Drama",4.2,582,Saurabh Kabra,Sanjay Khanna,Sanjay Dutt,Urmila Matondkar
12487,12487,Megha,-1984,149 min,"Action, Drama",6.5,126,S.P. Muthuraman,Kamal Haasan,Shobana,Sathyaraj
12492,12492,89,-2005,145 min,"Action, Crime, Drama",5.7,40,D. Rajendra Babu,Bhaskarabatla Usha,Kaushal,Shekar Kotyan
12493,12493,Double DI Trouble,-2002,150 min,"Crime, Drama",6.1,147,Ajay Phansekar,Naseeruddin Shah,Dilip Prabhavalkar,Tara Deshpande
12495,12495,Second Hand Husband,-2009,90 min,Documentary,,,Shubhradeep Chakravorty,,,
12497,12497,Sigaram Thodu,-2019,138 min,Action,,,Alok Shrivastav,Mrinmai Kolwalkar,Prashant Narayanan,Abhimanyu Singh
12498,12498,Anukshanam,-2013,,"Action, Crime, Drama",4.9,225,Ashu Trikha,Sunil Shetty,Kay Kay Menon,Johnny Lever
12502,12502,Power,-2020,137 min,"Comedy, Romance",6.1,11,Shailendra Singh Rajput,Aishwarya Rajesh Ash,Manoj Joshi,Leysan Karimova
12504,12504,Apothecary,-2012,134 min,"Comedy, Drama, Family",7.8,"34,289",Gauri Shinde,Sridevi,Adil Hussain,Mehdi Nebbou
12505,12505,Rathaavara,-2016,,Musical,,,Mukesh Kumar,Karan Veer,,
12506,12506,Borbaad,-1991,,,3.6,9,Sridevi,,,
12507,12507,Hebbuli,-2019,,Action,,,Sharat Saxena,Kiran Kumar,,
12517,12517,The Black Prince,-2003,133 min,"Adventure, Drama, Thriller",4.3,164,Ujjwal Chatterjee,Manisha Koirala,Nawab Shah,Vineeta Malik
12521,12521,Goreyan Nu Daffa Karo,-2006,50 min,"Documentary, Reality-TV",,,Rahoul Daswani,Savio Alfonso,Arzan Antia,Rahoul Daswani
12523,12523,Kaakkaa Muttai,-1974,,"Action, Drama",6.1,15,Kantilal Rathod,Romesh Sharma,Shabana Azmi,Asha Sachdev
12524,12524,Poshter Boyz,,130 min,Thriller,,,S.S. Raja,Gaurav Kumar Agrahari,Vinit Yadav,Ali Khan
12526,12526,Aadama Jaichomada,-2001,,Action,5.1,20,V.C. Ramani,Mammootty,Aachi Manorama,Nassar
12558,12558,Loukyam,-2007,170 min,"Action, Crime, Drama",6.2,58,Jeevitha,Rajasekhar,Samudra V.,Rajasekhar
12559,12559,Naaigal Jaakirathai,-2018,102 min,Drama,7.1,472,Sridhar Rangayan,Mona Ambegaonkar,Ananth Narayan Mahadevan,Devansh Doshi
12561,12561,Rajadhi Raja,-1946,,,,,Pepo Oliva,Sharda,,
12562,12562,Sapthamashree Thaskaraha,-2001,103 min,"Drama, Fantasy, Romance",5.9,323,Rahul Bose,Rehaan Engineer,Koel Purie,Rahul Bose
12563,12563,Tamiluku En Ondrai Aluthavum,-2021,70 min,Drama,,,Don Palathara,Sherin Catherine,Don Palathara,
12566,12566,100 Days of Love,-2021,120 min,Horror,,,Tariq Bhat,Sultan Ansari,Ajay Bafna,Nataliya Kozhenova
12567,12567,Yatra,-2020,90 min,"Horror, Mystery, Thriller",4.7,"2,958",Elan Dassani,Rajeev Dassani,Sarita Choudhury,Sunita Mani
12568,12568,Shaandaar,-2017,,Drama,,,Mansi Dovhal,Amit Bhaskar,Prem Chopra,Mansi Dovhal
12569,12569,Aranmanai,-1947,,Mystery,,,K.L. Kahan,Raj Rani,Ananth Prabhu,Gulzar
12571,12571,Jigariyaa,-2015,,Drama,7.3,7,Anil Naryani,Tushar Jha,Krish,Om
12572,12572,Rege,-2015,144 min,"Drama, Family, Fantasy",3.4,9,Sunanda Shyamal Mitra,Rituparna Sengupta,Abhishek Gupta,Satyajit Sharma
12579,12579,Lingaa,,120 min,Documentary,,,Svati Chakravarty Bhatkal,Taylor,,
12581,12581,Fever,-1990,94 min,Documentary,,,Nilita Vachani,,,
12590,12590,Welcome to Karachi,-2007,,Comedy,8.1,41,Sekhar Surya,Chitram Basha,Adnan Sajid Khan,Aziz Naser
12593,12593,Main Aur Charles,-2011,120 min,"Comedy, Drama",4.6,"2,963",Remo D'Souza,Arshad Warsi,Riteish Deshmukh,Jackky Bhagnani
12594,12594,Last Bus,-2020,,"Romance, Thriller",,,Faisal Khan,Rajkumar Kanojia,Faisal Khan,Ribbhu Mehra
12599,12599,Mr. & Mrs. 420,-1985,146 min,"Drama, Romance",4.5,64,Yash Chopra,Sunil Dutt,Rekha,Rohan Kapoor
12601,12601,Mumbai Delhi Mumbai,-2020,145 min,Drama,,,Vivek Anchalia,V.M. Badola,Varun Badola,
12603,12603,Enakkul Oruvan,-2019,114 min,"Drama, Romance",5.3,27,Narayan k Sahu,Rahul Bagga,Akhilendra Mishra,Neeta Mohindra
12605,12605,Jeeva,-2019,110 min,Drama,,,A.K. Mishra,Feroz Khan,Kanupriya Sharma,Ashwin Dhar
12614,12614,Pooja,-1965,109 min,"Action, Crime, Drama",,,Jugal Kishore,Sheikh Mukhtar,Vijayalaxmi,Jugal Kishore
12619,12619,Vanmam,-1947,,,,,Apurba Kumar Mitra,Kanan Devi,,
12625,12625,Homely Meals,-1988,,"Action, Crime, Mystery",5.8,11,S. Ramanathan,Ashok Kumar,Vinod Khanna,Saira Banu
12627,12627,Top Cat e i gatti combinaguai,-2005,110 min,Drama,,,Somnath Sen,Rati Agnihotri,Chittaranjan Giri,Indira Krishnan
12628,12628,Yoddha The Warrior,-1995,,Action,3.6,8,Anil Sharma,Shashi Kapoor,Anita Raj,Sadashiv Amrapurkar
12629,12629,Alpha & Omega: La leggenda della caverna dai denti seghettati,-2013,115 min,"Documentary, Biography, Drama",7.3,158,Pan Nalin,Bhole Baba,Hatha Yogi Baba,Pant Shirt Baba
12630,12630,Money Ratnam,-1937,,,,,Nanubhai Vakil,Patience Cooper,Indu,Khatun
12632,12632,Sardaar Ji,-1976,139 min,"Action, Drama, Thriller",6.5,96,C.P. Dixit,Shashi Kapoor,Shabana Azmi,Asrani
12634,12634,Naa Bangaaru Talli,-1962,,Drama,,,,,,
12650,12650,Bahaddur,-2013,145 min,"Comedy, Drama, Family",,,Dinesh Chaudhary,Monu Dhankad,Kavita Joshi,Rajender Kashyap
12651,12651,Jaihind 2,-1988,166 min,"Action, Crime, Drama",6,45,Shashilal K. Nair,Rakhee Gulzar,Jackie Shroff,Shekhar Kapur
12653,12653,Darling,-2019,135 min,"Action, Drama, Thriller",7.1,16,Himanshu Yadav,Manit Joura,Geetanjali Singh,Ridhima Grover
12657,12657,Rowdy Fellow,,,Drama,,,Shiv Kumar Pathak,Imran A. Khan,Suraj Choudhary,Rajiv Ayachi
12658,12658,Dhanak,-2019,127 min,"Action, Drama",8.4,427,Manoj K. Jha,Prince Singh,Jimmy Sheirgill,Mahie Gill
12659,12659,Muni,-2006,150 min,"Action, Crime, Drama",5.6,"1,866",Rajkumar Santoshi,Amitabh Bachchan,Akshay Kumar,Bhoomika Chawla
12661,12661,MSG: The Messenger of God,-2017,104 min,Drama,4.9,8,Ekant Babani,Rahul Bagga,Dharmendra Singh,Meher Vij
12668,12668,Villali Veeran,-2016,142 min,"Action, Drama, Thriller",7,"43,273",Maneesh Sharma,Shah Rukh Khan,Sayani Gupta,Shriya Pilgaonkar
12673,12673,Dil Dhadakne Do,-2006,168 min,"Action, Drama, Romance",7.2,"31,437",Kunal Kohli,Aamir Khan,Kajol,Rishi Kapoor
12675,12675,Vellimoonga,-1939,,,,,Homi Master,,,
12679,12679,Kuttram Kadithal,-1987,,Action,,,Subhash,Danny Denzongpa,Roma Manik,Deepika Chikhalia
12681,12681,Current Theega,-1975,136 min,"Action, Crime, Drama",6.9,314,Shankar Mukherjee,Sanjeev Kumar,Sharmila Tagore,Amitabh Bachchan
12685,12685,Tamaar Padaar,-1965,137 min,"Mystery, Thriller",6.1,8,Pinaki Bhushan Mukherji,Anil Chatterjee,Balraj Sahni,Shabnam
12688,12688,Phir Se...,-1995,,Action,,,Sunil Agnihotri,Shilpa Shirodkar,Avinash Wadhawan,
12693,12693,Chotushkone,-1955,,Action,,,Phani Majumdar,Dev Anand,Geeta Bali,
12694,12694,Meeruthiya Gangsters,-1983,131 min,"Action, Thriller",4.5,14,Rajat Rakshit,Mithun Chakraborty,Ranjeeta Kaur,Shreeram Lagoo
12695,12695,Jagga Jasoos,-1989,,Action,,,Kodanda Rami Reddy A.,Chiranjeevi,Jaya Prada,Sumalatha
12703,12703,For Here or to Go?,-1988,,Drama,,,Ashok Bhimjeemani,Bindu,Mala Jaggi,Praveen Paul
12704,12704,Chaar Sahibzaade,-1953,,Drama,,,Ismat Chughtai,Shaheed Latif,Amar,Maya Dass
12706,12706,M.S. Dhoni: The Untold Story,-1968,131 min,"Action, Crime, Mystery",,,Jugal Kishore,Nisar Ahmad Ansari,Bela Bose,Faryal
12718,12718,Varsham,-1996,147 min,"Action, Crime, Drama",4.7,128,Vikram Bhatt,Faraaz Khan,Suman Ranganath,Ashok Lath
12723,12723,Baankey Ki Crazy Baraat,-2005,129 min,"Drama, Thriller",4.1,174,Deepak Tijori,Shilpa Shetty Kundra,Manoj Bajpayee,Shamita Shetty
12724,12724,Ivide,-1983,,,,,Tej Sapru,,,
12725,12725,Khaad,-1935,,,,,Jagatrai Pesumal Advani,Sardar Akhtar,Zebunissa,
12727,12727,Iyobinte Pusthakam,-1931,,,,,Mohan Dayaram Bhavnani,Jal Khambatta,Durga Khote,Sushila
12728,12728,Trip to Bhangarh: Asia's Most Haunted Place,-1958,,"Crime, Drama, Family",7.4,5,Ravindra Dave,Sohrab Modi,Ashok Kumar,Meena Kumari
12729,12729,Zed Plus,-1968,,Fantasy,6.6,7,Kedar Kapoor,Dev Kumar,Nivedita,Master Shahid
12731,12731,Teen Yaari Katha,-1984,130 min,Drama,,,Sunil Sikand,Ashok Kumar,Kanwaljit Singh,Smita Patil
12733,12733,Pilla Nuvvu Leni Jeevitham,-1988,,Drama,,,Bhanupriya,Nassar,,
12734,12734,Pattathu Yaanai,-1977,126 min,"Action, Drama",5.1,14,S.M. Abbas,Shashi Kapoor,Rekha,Jayshree T.
12736,12736,Shivam,-1991,,"Action, Comedy, Drama",4.8,243,Anil Sharma,Dharmendra,Vinod Khanna,Sridevi
12740,12740,Elizabeth Ekadashi,-1997,,Action,,,Karthik,Nagma,,
12743,12743,Chimera Strain,-1942,,,,,Jayant Desai,Mubarak,,
12748,12748,80 te Asio Na,-1964,,Family,,,Kidar Nath Sharma,Ashok,Ashok Sharma,Zeb Rehman
12751,12751,Gong fu yu jia,-1953,,Drama,,,Bharat Bhushan,Chandrashekhar,Kuldip Kaur,Pran
12755,12755,Lokmanya Ek Yugpurush,-2005,49 min,Documentary,,,Vishaal Nityanand,,,
12757,12757,Shhh!,-1967,170 min,"Action, Crime, Thriller",6.2,100,Ravikant Nagaich,Jeetendra,Babita Kapoor,Aruna Irani
12758,12758,Zid,-2001,,"Action, Thriller",4.3,417,Raj Kanwar,Sunny Deol,Preity Zinta,Jackie Shroff
12768,12768,Once Again,-1947,,,,,Agha,Ragni,,
12776,12776,Ithihasa,-1982,,"Action, Drama",5.5,20,K. Raghavendra Rao,Jeetendra,Hema Malini,Rati Agnihotri
12777,12777,Sangee,-1978,,Action,,,Bharati Devi,Shivaji Ganesan,,
12783,12783,Yennai Arindhaal,-1981,,Action,,,Sudharshan Sharma,Satish Arora,Rita Anchan,Umendra
12788,12788,Sanam Re,-1989,139 min,Drama,4.3,37,R.P. Swamy,Shashi Kapoor,Govinda,Neelam Kothari
12789,12789,Badshahi Angti,-1983,,Action,,,Sudhir Wahi,Bhavana Bhatt,Bindu,Kalpana Iyer
12804,12804,Alone,-1999,,Action,,,Rajan P. Dev,Suresh Gopi,Vijayaraghavan,
12805,12805,OK Kanmani,-1934,,,,,Ezra Mir,Noor Mohammad Charlie,,
12806,12806,Kuch Kuch Locha Hai,-1936,,,,,Shahzadi,,,
12810,12810,Mili,-1943,,,,,S.F. Hasnain,Bhudo Advani,Sardar Akhtar,Sabita Devi
12816,12816,Eh Janam Tumhare Lekhe,-1957,148 min,"Drama, Family",8,9,Lekhraj Bhakri,Pradeep Kumar,Manoj Kumar,Mala Sinha
12817,12817,Byomkesh Phire Elo,-2008,167 min,"Drama, Romance",6.9,"11,918",Madhur Bhandarkar,Priyanka Chopra Jonas,Kangana Ranaut,Mugdha Godse
12819,12819,Shab,-2000,,Thriller,,,,,,
12829,12829,Pisasu,-1935,169 min,,,,Mohan Sinha,Pushpa,R.D. Shukla,Jeevan
12830,12830,Kayal,-1938,,Drama,,,Dhirubhai Desai,Anil Kumar,Suvarna,S. Nazir
12835,12835,Cousins,-1959,,"Drama, Family",5.4,5,B.K. Adarsh,Jaymala Adarsh,Abhi Bhattacharya,Anoop Kumar
12836,12836,Mirror Game,-1974,,"Crime, Drama, Romance",,,Khwaja Ahmad Abbas,Raman Khanna,Shabana Azmi,Nadira
12838,12838,Kis Kisko Pyaar Karoon,-2009,57 min,"Action, Drama, Musical",5.6,46,Zaigham Ali Syed,Vinod Khanna,Akshay Kapoor,Rehan Khan
12839,12839,Mukunda,-2019,119 min,"Drama, Romance",4.6,119,Amit Agarwal,Bijay Anand,Ashok Awasthi,V.M. Badola
12841,12841,Chinnadana Nee Kosam,-1933,68 min,"Drama, Romance",6.2,12,John Hunt,Devika Rani,Himanshu Rai,Abraham Sofaer
12842,12842,Mr. And Mrs. Ramchari,-1943,113 min,Drama,6.6,14,Mehboob Khan,Motilal,Nargis,Chandra Mohan
12846,12846,Kappal,,,"Crime, Drama",,,Anil Naryani,Gaurav Sharma,Vinod Chandel,Sanjay Malviya
12850,12850,Vellaikaara Durai,-1991,,Action,5.2,55,Talat Jani,Shabana Azmi,Sanjay Dutt,Ekta Sohini
12851,12851,Aambala,,,Action,,,Rajkumar Santoshi,Sammy Jonas Heaney,Sunny Deol,Rahul Dev
12852,12852,Munde Kamaal De,-2016,,Drama,,,Narendra Jha,Komal Thacker,Paresh Mehta,Raj Sharma
12854,12854,Chaar,-2021,,Documentary,,,Sourabh Kanti Datta,,,
12858,12858,Chotoder Chobi,-2012,98 min,"Comedy, Fantasy, Romance",5.7,432,Rajat Kapoor,Gul Panag,Purab Kohli,Ranvir Shorey
12859,12859,Jazbaa,-2014,,"Comedy, Drama",,,Yazad Anklesaria,Namit Das,Diganth,Sidhaant Kapoor
12863,12863,Ebar Shabor,-1994,,Action,,,Ashok Gaekwad,Tinnu Anand,Sudesh Berry,Sanjeev Dabholkar
12875,12875,Masss,-2010,,Comedy,4.2,16,Murali Nagavally,Asrani,Lillete Dubey,Paresh Rawal
12876,12876,Yatchan,-2021,,Biography,,,Omung Kumar,,,
12880,12880,Taramani,-1995,,"Action, Crime, Drama",4.5,13,Lawrence D'Souza,Master Altaf,Raj Babbar,Suresh Chatwal
12882,12882,Dolly Ki Doli,-1976,,Action,,,Joginder Shelly,Vikram Makandar,Romesh Sharma,Nazneen
12885,12885,Hunterrr,-2021,134 min,Drama,5.4,77,Aaryaan Saxena,Bidita Bag,Anil Chouhan,Mugdha Godse
12888,12888,My Birthday Song,-1963,145 min,"Action, Adventure, Drama",6.2,19,Mohammed Hussain,Dara Singh,Mumtaz,Minoo Mumtaz
12895,12895,Gopala Gopala,-1936,,,,,Husn Banu,,,
12896,12896,Hawaizaada,-1965,,Action,,,S. Azim,Birju,Indira,Azaad Irani
12897,12897,Dharam Sankat Mein,-2001,,Drama,,,Sandeep Kumar,,,
12899,12899,Albert Pinto Ko Gussa Kyun Aata Hai?,-1985,,Action,,,B.J. Patel,Vishal Deep,Jayendra,Varsha Sharma
12903,12903,Rough Book,-1992,,Action,,,,,,
12904,12904,7 Hours to Go,-2019,108 min,"Comedy, Drama, Family",,,Monu Dhankad,Kavita Joshi,Uttar Kumar,
12905,12905,Open Tee Bioscope,-2007,,Horror,3.7,125,Vikram Bhatt,Alisha,Alisha Baig,Jennifer Butler
12906,12906,Bhaiyya Bhaiyya,-1994,62 min,Documentary,7.6,7,Riyad Vinci Wadia,Fearless Nadia,,
12908,12908,Classmates,-2016,97 min,"Crime, Drama, Thriller",5.5,27,Rajan Kumar Patel,Adil Hussain,Holly Gilbert,Tannishtha Chatterjee
12912,12912,Sharafat Gayi Tel Lene,-2021,,Drama,,,Rahul Manohar Chaudhari,,,
12916,12916,Nirbashito,-2012,140 min,"Comedy, Drama, Family",6.4,"5,138",Rajesh Mapuskar,Sharman Joshi,Boman Irani,Ritvik Sahore
12922,12922,Nirbaak,,140 min,Crime,,,Shaurya Singh,Vijay Raaz,Bikramjeet Kanwarpal,Zakir Hussain
12924,12924,Pataas,-1954,128 min,"Drama, Family",5.8,28,Hemen Gupta,Dev Anand,Archana,Babu
12925,12925,Picket 43,-2016,123 min,"Crime, Mystery",4.7,645,Rajeev Jhaveri,Rajeev Khandelwal,Gauahar Khan,Gemma Atkinson
12927,12927,31st October,-2004,122 min,"Action, Crime, Drama",5.5,"2,470",Ken Ghosh,Kareena Kapoor,Fardeen Khan,Shahid Kapoor
12928,12928,Airlift,-1981,136 min,"Action, Comedy, Musical",6.1,41,Shomu Mukherjee,Rajesh Khanna,Tina Ambani,Om Shivpuri
12931,12931,Time Out,-1956,,"Drama, Family",,,Roshan Lal Malhotra,M. Rajan,Nalini Jaywant,Gope
12936,12936,Fitoor,-2006,140 min,"Action, Crime",3.3,"1,403",Abhay Chopra,Vikram Chopra,Sunil Shetty,Sohail Khan
12939,12939,Isai,-2022,,"Action, Thriller",,,Siddharth Anand,Deepika Padukone,Hrithik Roshan,Birol Tarkan Yildiz
12942,12942,Kaaki Sattai,-2022,,"Action, Drama, Thriller",,,Gayatri,Pushkar,Hrithik Roshan,
12944,12944,Mukhtiar Chadha,-1972,,Action,,,Krishna Ghattamaneni,,,
12946,12946,Shivam,-1956,,Action,,,Nari Ghadiali,John Cawas,Fearless Nadia,Habib
12957,12957,Nenu Sailaja,,,"Action, Fantasy, Horror",,,C. Franklin,,,
12958,12958,Game: He Plays to Win,-2002,151 min,"Drama, Romance",5.5,243,Meghna Gulzar,Tabu,Sushmita Sen,Sanjay Suri
12964,12964,Arctic - Un'avventura glaciale,-1983,133 min,"Comedy, Drama, Music",5.8,23,Hiren Nag,Pran,Ramesh Deo,Seema Deo
12966,12966,Papanasam,-2005,145 min,Drama,5.1,62,Tanuja Chandra,Mahima Chaudhry,Priyanshu Chatterjee,Vasundhara Das
12969,12969,Pyaar Ka Punchnama 2,-1976,,Drama,,,,,,
12970,12970,Drishyam,-2020,126 min,Romance,,,Shiraz Henry,Gunjann Aras,Aslam Aziz,Rahim Bhai
12974,12974,Malli Malli Idhi Rani Roju,-2012,117 min,Comedy,7.3,"3,371",Nitin Kakkar,Sharib Hashmi,Inaamulhaq,Kumud Mishra
12977,12977,RangiTaranga,-2019,80 min,Drama,6.9,9,Debarati Gupta,Nishan Nanaiah,Priyanka Sarkar,Usha Uthup
12993,12993,Udta Punjab,,,Drama,,,Suryakant Tyagi,,,
13009,13009,Yagavarayinum Naa Kakka,-2004,218 min,Documentary,8.5,369,Rakesh Sharma,,,
13013,13013,Valiyavan,-2014,102 min,"Adventure, Comedy, Drama",5.7,"6,225",Homi Adajania,Deepika Padukone,Arjun Kapoor,Naseeruddin Shah
13014,13014,Temper,-2008,101 min,"Drama, History, Thriller",7.4,"2,081",Nandita Das,Inaamulhaq,Nassar,Shahana Goswami
13017,13017,Happy Journey,-2017,158 min,"Comedy, Drama",4.4,"1,081",Rajiv Dhingra,Kapil Sharma,Ishita Dutta,Monica Gill
13018,13018,Urumeen,-2018,,Thriller,,,Abhinav Nirala,Kumud Mishra,Kajal Chauhan,Gulshan Pandey
13020,13020,Romeo Juliet,-1953,,Drama,,,H. Ahluwalia,Vasant Joglekar,Geeta Bali,Lalita Pawar
13023,13023,Rajathandhiram,-1996,104 min,"Drama, Romance",7.2,"5,773",Deepa Mehta,Shabana Azmi,Nandita Das,Karishma Jhalani
13024,13024,Purampokku,-2013,87 min,"Documentary, History",7.7,685,Dylan Mohan Gray,Zackie Achmat,Peter Mugyenyi,Bill Clinton
13026,13026,Orange Mittai,-2021,84 min,Drama,6.8,26,Ajitpal Singh,Vinamrata Rai,Chandan Bisht,Harshita Tiwari
13028,13028,Nannbenda,-2010,87 min,Horror,4.4,261,Sajit Warrier,Rahul Bose,Dinesh Lamba,Nassar Abdulla
13032,13032,Mrs. Scooter,-2013,100 min,"Drama, Family",6.2,95,Sabal Singh Shekhawat,Rahul Khanna,Arjun Mathur,Shivaani Ghai
13034,13034,Dohchay,-2015,88 min,"Documentary, Drama",7,71,Chandrasekhar Reddy,Nishant Rai,Raj Rai,Suraj Subba
13035,13035,Hero,,,Thriller,,,Kulbhushan Kharbanda,Bharat Thakkar,Rutvij Patel,
13036,13036,Katti Batti,,,Thriller,,,Ankush Bhatt,Jackie Shroff,Neil Nitin Mukesh,Kay Kay Menon
13040,13040,Mythri,-2014,52 min,"Documentary, Family",,,Ajay T.G.,,,
13056,13056,Mitwaa,-1991,165 min,Romance,4.8,47,Shiva,Vivek Mushran,Manisha Koirala,Dalip Tahil
13057,13057,Fireman,-1990,150 min,"Action, Drama, Sport",5.3,"1,110",Dev Anand,Dev Anand,Aamir Khan,Ekta Sohini
13059,13059,Shimla Mirchi,-2009,,,,,Raja Bundela,Zeenat Aman,Nitin Arora,Raj Babbar
13063,13063,Ek Paheli Leela,-2009,,,,,Raja Bundela,Zeenat Aman,Nitin Arora,Raj Babbar
13064,13064,Mylanchi Monjulla Veedu,-1986,,Drama,,,Azeem Malik,Sudhir Dalvi,Leena Das,Raj Kiran
13072,13072,Dirty Politics,-2016,131 min,"Drama, Romance",5.4,"4,526",Abhishek Kapoor,Aditya Roy Kapoor,Katrina Kaif,Tabu
13073,13073,Herogiri,-2000,170 min,"Action, Crime, Drama",6.1,"3,894",Khalid Mohamed,Jaya Bachchan,Karisma Kapoor,Hrithik Roshan
13080,13080,Maha Maha,-2021,125 min,Drama,,,Rahat Khan,Salman Shaikh,Richa Kalra,Mithilesh Chaturvedi
