userId,Movie_id,Movie_Title,Rating,Votes,timestamp
11624,11624,Rakhwale,2.9,20,1235806117
11625,11625,Rakkhosh,4.7,162,1234516111
11626,11626,Raksha,5.8,21,1242033023
11628,11628,Rakshaa Bandhan,7.6,5,1234338178
11629,11629,Rakshak,4.7,296,1243837286
11630,11630,Rakta Bandhan,5.3,14,1234334934
11632,11632,Raktdhar,6.5,12,1234516770
11635,11635,Ram Aur Shyam,7.4,862,1234516298
11637,11637,Ram Balram,6.3,475,1234515645
11642,11642,Ram Bharose,6.7,18,1242290453
11644,11644,Ram Gopal Varma Ki Aag,1.7,"6,655",1234334914
11646,11646,Ram Jaane: God Knows,5.4,"3,714",1243837515
11651,11651,Ram Ki Janmabhoomi,6.6,92,1234338253
11652,11652,Ram Lakhan,6.8,"2,406",1242290949
11660,11660,Ram Rajya,7.2,20,1234570537
11664,11664,Ram Ratan,3.7,61,1234516135
11667,11667,Ram Singh Charlie,8,"1,272",1234334932
11668,11668,Ram Tera Desh,5.8,13,1234516167
11669,11669,Ram Tere Kitne Nam,6,58,1234338716
11670,11670,Ram Teri Ganga Maili,6.7,962,1243837744
11673,11673,Rama Rama Kya Hai Dramaaa,3.9,259,1234338139
11674,11674,Ramaa: The Saviour,3.4,147,1243837364
11675,11675,Ramad,7.5,38,1234569517
11676,11676,Ramaiya Vastavaiya,5.7,"3,531",1243837575
11678,11678,Ram-Avtar,4.5,201,1234338743
11683,11683,Ramayana: The Epic,5.9,456,1234338285
11696,11696,Ramgarh Ke Sholay,4.7,59,1234516765
11698,11698,Ramji Londonwaley,6.7,"1,058",1234516758
11699,11699,Ramkali,5.4,12,1235805640
11701,11701,RamLeela,6.4,"19,114",1234515113
11705,11705,Ramprasad Ki Tehrvi,7.6,"3,574",1234338180
11708,11708,Ramshastri,6.8,10,1234338454
11710,11710,Ramta Jogi,6.9,71,1234515861
11714,11714,Ramudochhadu,6.1,77,1234338282
11719,11719,Ranbanka,3.6,119,1234338173
11722,11722,Ranchi Diaries,7.3,81,1243837368
11723,11723,Rang,4.8,187,1234338465
11724,11724,Rang Birangi,7.1,520,1234569526
11725,11725,Rang De Basanti,8.1,"1,14,446",1234515680
11729,11729,Ranga,6.2,100,1234338202
11737,11737,Rangeela,7.5,"9,370",1234515648
11744,11744,Rangeela Raja,2.3,215,1277001848
11745,11745,Rangeelay,5,176,1243837314
11762,11762,Rangoon,5.6,"3,903",1234338735
11764,11764,Rangrezz,5.1,426,1234334960
11768,11768,Rani Aur Lalpari,6.7,42,1234337747
11774,11774,Rani Rupmati,5.8,24,1234338468
11776,11776,Ranj,7.2,9,1235805655
11778,11778,Rann,6.9,"2,476",1234337804
11779,11779,Ranna,6.2,616,1234338775
11784,11784,Ranviir the Marshal,7.7,7,1234334902
11785,11785,Rao Saheb,5.7,7,1234571939
11787,11787,Raqeeb,4.2,283,1242290702
11788,11788,Raqt,4.3,6,1234570448
11793,11793,Rascals,2.9,"2,682",1277002141
11799,11799,Rashtraputra,5.7,23,1242290662
11805,11805,Ratan,7.2,30,1234336847
11812,11812,Raton Ki Rani (The Night Queen),3.5,6,1234516117
11818,11818,Ravan Raaj: A True Story,5.9,112,1242290563
11825,11825,Ready,4.8,"16,937",1234516422
11828,11828,Rebellious Flower,6.8,241,1277002267
11830,11830,Red Alert: The War Within,6.4,339,1242290718
11836,11836,Red Rose,6.3,167,1234515687
11839,11839,Red Swastik,2.8,219,1235975955
11840,11840,Red: The Dark Side,3.3,306,1242032374
11841,11841,Rediscovering India,9,62,1242290294
11842,11842,Redrum,3.9,28,1242033151
11843,11843,Refl3ct,9.3,467,1234572121
11844,11844,Refugee,5.4,"1,881",1242289781
11846,11846,Regards & Peace,5.5,27,1242289815
11848,11848,Rehguzar,5.9,45,1235806527
11849,11849,Rehnaa Hai Terre Dil Mein,7.6,"7,713",1242031770
11853,11853,Relax,3.2,8,1242031360
11854,11854,Religion,8,"1,031",1277001863
11855,11855,Remember Amnesia,7.7,29,1242032528
11859,11859,Reporter Raju,5.2,11,1242032383
11860,11860,Rescue,4.5,18,1242032351
11862,11862,Resham Ki Dori,7,49,1234572108
11864,11864,Reshma Aur Shera,6.8,204,1234338731
11865,11865,Reshma Aur Sultaan,4.9,10,1234334964
11874,11874,Return of Jewel Thief,4.6,110,1234515694
11878,11878,Return of Robin Hood,7,27,1242290920
11883,11883,Reva,8.4,692,1234334942
11884,11884,Revati,5.1,34,1234516183
11885,11885,Revenge of the Tigress,8.5,15,1234515641
11887,11887,Revolver Rani,4.5,"1,678",1242290303
11890,11890,Ribbon,6.9,604,1242290877
11900,11900,Right Yaaa Wrong,6.4,895,1234334929
11901,11901,Rihaee,6.7,75,1234337742
11903,11903,Rikki-Tikki-Tavi,7.6,527,1234338803
11909,11909,Rise of the Zombie,3.5,404,1242288296
11914,11914,Rishte Naahte,6.5,13,1242033049
11915,11915,Rishtey,4.6,921,1242031764
11918,11918,Risk,6.6,559,1242290244
11919,11919,Risknamaa,7,20,1234515996
11922,11922,Ritu,6.8,25,1234569909
11924,11924,Rivaaj,6.7,11,1242290159
11927,11927,Riwayat,4.6,9,1242031785
11929,11929,Riyasat,6.4,44,1234516006
11932,11932,RK/RKAY,8.7,12,1234516502
11933,11933,Road,5.6,"1,197",1242290428
11935,11935,Road to Ladakh,6.1,268,1234516086
11936,11936,Road to Sangam,7.4,764,1234338784
11938,11938,"Road, Movie",6.8,"1,660",1242290775
11939,11939,Roadside Romeo,5.2,"1,353",1234338189
11940,11940,Roam Rome Mein,7.8,50,1234338350
11941,11941,Roar: Tigers of the Sundarbans,5.6,702,1234335075
11943,11943,Rock Dancer,4.2,45,1242287649
11944,11944,Rock on 2,5,"2,006",1234516355
11945,11945,Rock On!!,7.7,"21,178",1242290871
11948,11948,Rocket Singh: Salesman of the Year,7.5,"19,343",1234569659
11951,11951,Rockford,7.4,"1,352",1234516443
11952,11952,Rockstar,7.7,"40,835",1242290771
11953,11953,Rocky,6.9,593,1234515987
11954,11954,Rocky,3.9,317,1234570602
11955,11955,Rocky Handsome,6.8,"7,647",1242290637
11958,11958,Rog,5.2,484,1242289152
11960,11960,Rokkk,4.2,125,1234338144
11962,11962,Rolling in Money,6.9,365,1242288232
11966,11966,Romeo Akbar Walter,6.6,"5,120",1242288441
11975,11975,Roohani Taaqat,3.9,28,1242290561
11976,11976,Roohi,4.3,"6,422",1234515124
11977,11977,Roohi,2.6,7,1234515633
11981,11981,Room: The Mystery,3.5,31,1242106555
11987,11987,Roop Ki Rani Choron Ka Raja,4.9,864,1234338005
11997,11997,Rootha Na Karo,6.1,21,1234334945
12002,12002,Roshni,6.2,186,1277002126
12008,12008,Roti,6.8,461,1243837492
12009,12009,Roti,6.3,30,1234334969
12011,12011,Roti Kapada Aur Makaan,6.9,739,1242032934
12012,12012,Roti Kee Keemat,5.8,30,1277002147
12013,12013,Rough Book,6.8,193,1242290417
12015,12015,Rowdy Inspector,6,115,1242032411
12017,12017,Rowdy Rathore,5.7,"21,097",1242031396
12018,12018,Roy,3.3,"7,240",1242290922
12023,12023,Ru-Ba-Ru,5.5,251,1234570479
12024,12024,Rudaali,7.2,489,1277002264
12028,12028,Rudraksh,2.7,"1,157",1234337236
12029,12029,Rudranetra,6.5,71,1242290846
12030,12030,Rui Ka Bojh,7.7,215,1242290443
12031,12031,Rukh,6.4,596,1242290498
12039,12039,Run,4.8,"1,292",1242290485
12041,12041,Run Bhuumi - Champs Don't Cry,5.7,7,1242031255
12042,12042,Run Zindagi Run,7.5,8,1235805650
12043,12043,Rungoli,6.5,13,1234570524
12044,12044,Running Shaadi,6.6,"2,440",1242033046
12045,12045,Runway: Love Among Gun Shots...,4,23,1242032417
12049,12049,Rupaye Dus Karod,5.4,25,1242289707
12050,12050,Rush,3.7,837,1242289079
12052,12052,Rustom,6.3,23,1234569650
12053,12053,Rustom,7.1,"24,285",1242290937
12054,12054,Rustom Kaun,6.2,8,1234336470
12055,12055,Rustom Sohrab,6.2,23,1234338619
12058,12058,Rustom-E-Rome,6.4,5,1236314754
12063,12063,S. P. Parasuram,5.7,98,1242288907
12065,12065,S.P. Chauhan,5.4,348,1234571883
12068,12068,Saagar,7.1,919,1242288921
12072,12072,Saaheb,7.2,474,1242290472
12074,12074,Saajan,7.2,"6,267",1234338164
12076,12076,Saajan Bina Suhagan,6.4,42,1242032361
12077,12077,Saajan Chale Sasural,6,"1,344",1234338748
12078,12078,Saajan Ka Ghar,4.9,134,1242290213
12086,12086,Saala Khadoos,7.6,"11,638",1242033133
12091,12091,Saanch Ko Aanch Nahin,6.3,13,1243837349
12092,12092,Saand Ki Aankh,7.7,"4,210",1234516154
12093,12093,Saanjh,8.2,173,1242289161
12094,12094,Saanncha,5.8,12,1234515839
12095,12095,Saansein: The Last Breath,3.1,143,1234338535
12096,12096,Saaransh,8.2,"1,781",1234338153
12097,12097,Saare Jahaan Se Mehnga...,7.1,"1,126",1234337751
12098,12098,Saari Raat,5.6,23,1234334925
12101,12101,Saat Hindustani,6.5,197,1236313787
12103,12103,Saat Rang Ke Sapne,5.9,96,1234516011
12109,12109,Saat Uchakkey,5.7,760,1234334923
12110,12110,Saath Saath,7.1,264,1242031893
12111,12111,Saathi,7.2,73,1234338572
12113,12113,Saathi,6.2,183,1236315133
12116,12116,Saathiya,6.8,"6,734",1236319976
12117,12117,Saatwan Aasman,5.1,75,1242290171
12118,12118,Saavi: A Bonded Bride,6.7,9,1242290656
12119,12119,Saawan... The Love Season,2.8,"1,177",1234515852
12120,12120,Saawariya,5.2,"7,445",1234338576
12122,12122,Saaya,5.1,15,1242290247
12123,12123,Saaya,5.8,913,1242288498
12126,12126,Saaz Aur Awaaz,5.1,11,1242290467
12129,12129,Saazish,5.7,43,1242031777
12130,12130,Saazish,4.8,19,1236313568
12133,12133,Sab Kushal Mangal,4.4,215,1242031374
12139,12139,Sabki Bajegi Band,3.5,68,1235976182
12140,12140,Saboot,6.5,80,1242032494
12141,12141,Saboot Mangta Hain Kanoon,3.4,8,1234337963
12142,12142,Sabrang,6.9,8,1242290762
12145,12145,Sabse Bada Khiladi,6,"4,363",1237619121
12148,12148,Sabse Bada Rupaiya,6.8,42,1234338745
12151,12151,Sabse Badi Ganga Ki Saugandh,2.9,7,1277002280
12152,12152,Sabuj Dwiper Raja,7.5,76,1234516387
12156,12156,Sachaa Jhutha,6.7,256,1242290689
12157,12157,Sachaai,7.3,59,1242289915
12158,12158,Sachai Ki Taqat,4.5,39,1277002284
12165,12165,Sachin - A Billion Dreams,8.6,"7,711",1235975740
12168,12168,Sacred Evil,5.8,25,1240817515
12170,12170,Sadak,6.5,"2,331",1236314250
12171,12171,Sadak 2,1.1,"67,785",1242290187
12173,12173,Sadda Adda,7.1,"1,345",1242289083
12175,12175,Sadhna,7.2,66,1234514717
12179,12179,Sadhu Aur Shaitaan,6.6,133,1277001932
12182,12182,Sadiyaan: Boundaries Divide... Love Unites,4.5,75,1234335490
12183,12183,Sadma,8.4,"3,004",1236314736
12188,12188,Safar,7.2,364,1234338192
12194,12194,Sagai,6.1,10,1236313511
12195,12195,Sagar Sangam,6.4,27,1242290723
12198,12198,Sahara,5.6,17,1234340468
12200,12200,Sahasa Veerudu Sagara Kanya,6,151,1242289767
12201,12201,Sahasam,6.6,963,1234340571
12203,12203,Saheb Biwi Aur Gangster,7.2,"4,028",1242289147
12204,12204,Saheb Biwi Aur Gangster 3,4.4,744,1243837736
12205,12205,Saheb Biwi Aur Gangster Returns,6.8,"3,857",1242288954
12208,12208,Sahhas,4.7,15,1234515706
12209,12209,Sahi Dhandhe Galat Bande,4.8,263,1234516357
12211,12211,Sahib Bibi Aur Ghulam,8.3,"1,557",1234569648
12212,12212,Sahibaan,5.7,191,1234516004
12221,12221,Saina,4.2,"3,369",1237619224
12222,12222,Sainik,6.1,"1,158",1242288783
12223,12223,Sainika,6.7,18,1277002131
12230,12230,Sajan,7.1,61,1242289900
12240,12240,Sajna Saath Nibhana,4.1,9,1234340430
12242,12242,Sakalakala Vallavan,6.6,223,1242290315
12254,12254,Salaakhen,5.4,421,1234515119
12255,12255,Salaakhen,5.8,62,1242108379
12256,12256,Salaam Bacche,5.8,36,1234338175
12257,12257,Salaam Bombay!,8,"8,801",1234338696
12261,12261,Salaam Namaste,6.2,"6,981",1234572104
12262,12262,Salaam Zindagi,6.4,9,1242290271
12263,12263,Salaam-E-Ishq,5.1,"5,260",1234338346
12270,12270,Salim Langde Pe Mat Ro,7.6,456,1236319971
12271,12271,Sallu Ki Shaadi,3.6,39,1242290554
12272,12272,Salma Pe Dil Aa Gaya,5.6,26,1236314244
12283,12283,Samadhan,7.3,6,1234337599
12284,12284,Samadhi,6.9,34,1234516438
12285,12285,Samadhi,6.6,110,1242290481
12290,12290,Samaj Ko Badal Dalo,6.2,14,1234515699
12294,12294,Samar,7.5,31,1234516336
12295,12295,Samarasimha Reddy,7.1,466,1242290221
12296,12296,Samarat Prithviraj Chauvan,6.7,9,1234571930
12300,12300,Samay: When Time Strikes,6.9,"1,830",1234572111
12304,12304,Sameer,5.4,219,1234516304
12308,12308,Sampark,6.7,7,1234516415
12310,12310,Sampoorna Mahabharat,7.8,10,1242031882
12313,12313,Sampoorna Ramayana,7.4,49,1242290928
12318,12318,Samraat,5.8,146,1237619395
12321,12321,Samrat & Co.,6.2,"1,227",1242288458
12323,12323,Samrat Chandragupt,6.1,15,1242032404
12326,12326,Samson,6,20,1236314713
12329,12329,Samundar,5.5,139,1240817387
12339,12339,Sanam,4.8,87,1243837639
12341,12341,Sanam Bewafa,5.4,"1,212",1242032439
12344,12344,Sanam Re,3.2,"2,936",1240211660
12349,12349,Sanam Teri Kasam,4.8,152,1236228466
12350,12350,Sanam Teri Kasam,7.4,"10,855",1234515778
12353,12353,Sandakozhi,6.9,594,1242288799
12354,12354,Sandeep Aur Pinky Faraar,6.3,"6,489",1234516339
12364,12364,Sandwich,5.4,819,1234515870
12365,12365,Sangam,7.5,"1,611",1236313576
12374,12374,Sangdil,7.3,96,1242290204
12377,12377,Sangdil Sanam,4.2,522,1242033113
12381,12381,Sangeet,5.6,150,1243837374
12385,12385,Sangharsh,6.8,"5,235",1242289886
12389,12389,Sangram,6.7,30,1242289903
12390,12390,Sangram,3.2,197,1235805921
12393,12393,Sanjh Aur Savera,7,50,1236314730
12396,12396,Sanjog,6.9,13,1242032858
12398,12398,Sanjog,6.2,133,1242032883
12399,12399,Sanjog,7,85,1234338343
12400,12400,Sanju,7.7,"49,199",1240211839
12404,12404,Sankat City,6.2,609,1277001831
12406,12406,Sankham,5,136,1234341377
12407,12407,Sankoch,6.4,18,1242288761
12408,12408,Sannata,6.6,42,1234516149
12415,12415,Sanshodhan,7.3,67,1234337756
12420,12420,Sant Dnyaneshwar,7.9,45,1235976155
12421,12421,Sant Dnyaneshwar,8.1,9,1235975729
12423,12423,Sant Gyaneshwar,6.5,10,1234337227
12430,12430,Sant Tukaram,6.7,229,1234337731
12434,12434,Santa Banta Pvt Ltd,2.8,247,1243837355
12435,12435,Santaan,5.8,40,1235806217
12438,12438,Santosh,6.7,37,1234570622
12440,12440,Santosham,7.1,545,1234338471
12442,12442,Sanyasi,6.8,62,1234516204
12453,12453,Sapne Saajan Ke,3.3,141,1242290283
12457,12457,Sapnon Ka Saudagar,7.2,80,1237619403
12460,12460,Sapoot,5.2,"1,041",1236311537
12467,12467,Sara Akash,7.2,60,1234337791
12469,12469,Sarabha,6.8,65,1234572135
12472,12472,Saranga,4.5,24,1242290779
12473,12473,Saraswathi Sabatham,7.3,117,1234516108
12475,12475,Saraswatichandra,6.4,127,1236314239
12476,12476,Sarbjit,7.3,"4,497",1234340436
12477,12477,Sardaar Gabbar Singh,4.7,"2,361",1234516426
12479,12479,Sardar,7.9,715,1243837559
12482,12482,Sardar Ka Grandson,4.1,"3,773",1234337380
12484,12484,Sardari Begum,6.6,189,1242289874
12486,12486,Sarfarosh,5.2,37,1236313688
12487,12487,Sarfarosh,8.1,"24,454",1234338550
12492,12492,Sargam,6.8,159,1234570527
12493,12493,Sargam,6.9,33,1243837502
12495,12495,Sargoshiyan,6.2,33,1236313795
12497,12497,Sarhad,7.5,20,1234516433
12498,12498,Sarhad Paar,3.9,116,1242288165
12502,12502,Sarivar Sari,7,39,1234515866
12504,12504,Sarkar,7.6,"16,038",1235975723
12505,12505,Sarkar 3,4.9,"1,905",1235975772
12506,12506,Sarkar Raj,6.7,"7,295",1242289677
12507,12507,Sarkari Mehman,4.8,10,1242031891
12517,12517,Sasti Dulhan Mahenga Dulha,5.3,12,1234514493
12521,12521,Sasural,5.4,11,1234850414
12523,12523,Satah Se Uthata Aadmi,6.7,68,1242032514
12524,12524,Satellite Shankar,6.3,928,1234850089
12526,12526,Sathyam,5,210,1234335514
12558,12558,Satrangee Parachute,5.3,66,1242290224
12559,12559,Satta,6.8,544,1234850044
12561,12561,Satte Pe Satta,7.2,"3,139",1234338340
12562,12562,Satya,8.2,"13,918",1234341382
12563,12563,Satya 2,5.9,940,1234337586
12566,12566,Satyagraha,5.9,"4,964",1242288990
12567,12567,Satyajit Ray,7.2,103,1234570410
12568,12568,Satyakam,8.2,690,1235805645
12569,12569,Satyam Shivam Sundaram: Love Sublime,7.1,999,1242288487
12571,12571,Satyameva Jayate,5.2,90,1242290865
12572,12572,Satyameva Jayate,5.7,"6,302",1277001858
12579,12579,Sau Crore,4,46,1277002101
12581,12581,Sau Jhooth Ek Sach,7.2,70,1236313784
12590,12590,Sauda,3.8,24,1234515711
12593,12593,Saudagar,7.2,733,1235806520
12594,12594,Saudagar,6.8,"1,279",1234341077
12599,12599,Saugandh,5.8,925,1234516121
12601,12601,Saugandh Geeta Ki,3.8,6,1234338148
12603,12603,Sautela,4.7,13,1234516420
12605,12605,Sautela Bhai,6,25,1234516309
12614,12614,Saveray Wali Gaadi,6.2,58,1234516113
12619,12619,Sawaal,6.1,56,1234335507
12625,12625,Sawan Bhadon,6.5,41,1242288890
12627,12627,Sawan Ki Ghata,6.3,55,1242288187
12628,12628,Sawan Ko Aane Do,7.6,64,1236314245
12629,12629,Say Salaam India: 'Let's Bring the Cup Home',6.3,94,1242033038
12630,12630,Say Yes to Love,5.5,14,1234337635
12632,12632,Sayonee,7.6,566,1277002259
12634,12634,Sazaa,6.2,36,1234570516
12650,12650,Scorned,2.5,25,1235806532
12651,12651,Scotland,5.3,406,1234341011
12653,12653,Scream of the Ants,6,856,1234337997
12657,12657,Searching for Sheela,4.1,553,1236313815
12658,12658,Seasons Greeting,6.5,32,1234338567
12659,12659,Second Hand Husband,3.8,156,1242290492
12661,12661,Second Marriage Dot Com,7.5,55,1242289778
12668,12668,Secret Superstar,7.8,"21,923",1240816043
12673,12673,Secrets of Sinauli,9.3,"1,373",1242288972
12675,12675,Section 375,8.1,"13,045",1236313806
12679,12679,Seeking Happily Ever After,6.8,"1,117",1236313271
12681,12681,Seeking True Love,7.5,"20,275",1234516078
12685,12685,Seema,6.8,103,1242290573
12688,12688,Seeta Aur Geeta,6.8,"1,768",1234341471
12693,12693,Seetharamula Kalyanam Lankalo,4.4,119,1234515787
12694,12694,Seevalaperi Pandi,6.8,44,1234340470
12695,12695,Sehar,7.7,"2,082",1234341071
12703,12703,Sengottai,6.9,15,1242033072
12704,12704,Serious Men,6.8,"6,382",1277002331
12706,12706,Setters,5.3,246,1242290327
12718,12718,Shaadi Abhi Baaki Hai,5.2,11,1234515844
12723,12723,Shaadi Karke Phas Gaya Yaar,4.1,"1,143",1234338584
12724,12724,Shaadi Ke Baad,5.1,28,1235806205
12725,12725,Shaadi ke patasey,6.9,7,1234571477
12727,12727,Shaadi Ke Side Effects,5.6,"3,882",1234337349
12728,12728,Shaadi Mein Zaroor Aana,7.6,"13,387",1234337337
12729,12729,Shaadi No. 1,3.5,892,1236313534
12731,12731,Shaadi Se Pehle,4.1,737,1243837448
12733,12733,Shaadi Teri Bajayenge Hum Band,4.9,180,1236319973
12734,12734,Shaadisthan,6,191,1242288778
12736,12736,Shaan,7.1,"2,596",1234570360
12740,12740,Shaandaar,3.5,"5,250",1236314716
12743,12743,Shaapit: The Cursed,5.4,844,1234337674
12748,12748,Shabd,5.1,"1,359",1242290768
12751,12751,Shabnam,6.6,32,1242290334
12755,12755,Shabnam Mausi,6.2,56,1234340364
12757,12757,Shabri,5.6,136,1234338028
12758,12758,Shackle,7.4,20,1234335493
12768,12768,Shagird,7.1,"1,946",1234338427
12776,12776,Shaheed,7.2,74,1242032873
12777,12777,Shaheed,7.9,344,1242109131
12783,12783,Shaheed-E-Azam,6.8,27,1235975785
12788,12788,Shahenshah,6.3,"1,945",1234338817
12789,12789,Shahenshah,4.6,9,1234572138
12804,12804,Shahid,8.2,"15,659",1234337638
12805,12805,Shahjehan,6.9,30,1242290424
12806,12806,Shahji ki Advice,7.4,25,1242289880
12810,12810,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,5,"1,043",1236228709
12816,12816,Shair,7.1,21,1234337590
12817,12817,Shaitaan,5.4,19,1242290759
12819,12819,Shaitan,7.2,"8,146",1242109122
12829,12829,Shaitani Dracula,4.3,6,1234338068
12830,12830,Shaitani Ilaaka,4.8,51,1234340433
12835,12835,Shakal Pe Mat Ja,4.9,39,1236313693
12836,12836,Shakalaka Boom Boom,2.3,604,1234515873
12838,12838,Shakeela,3.2,528,1242289917
12839,12839,Shakespeare-Wallah,6.8,685,1240211511
12841,12841,Shakthi: The Power,6,"4,669",1236313504
12842,12842,Shakti,7.7,"1,959",1234338628
12846,12846,Shaktiman,2.6,176,1234572127
12850,12850,Shakuntala,6.7,6,1242288430
12851,12851,Shakuntala Devi,6.1,"8,456",1234338058
12852,12852,Shalimar,6.3,529,1234341270
12854,12854,Sham Ghansham,3.5,61,1242290446
12858,12858,Shama,6.5,10,1234337605
12859,12859,Shama Parwana,6.6,23,1234335379
12863,12863,Shamitabh,6.8,"7,099",1242032400
12875,12875,Shandaar,6.8,29,1234338764
12876,12876,Shandar,5.2,42,1242032422
12880,12880,Shanghai,7.2,"9,804",1234340486
12882,12882,Shankar Dada,6.5,26,1234340488
12885,12885,Shankar Khan,5.6,5,1234338456
12888,12888,Shankar Shambhu,5.5,25,1242289755
12895,12895,Shanti Kranti,6,101,1234570629
12896,12896,Shapath,4.3,11,1234340443
12897,12897,Shapath,5.5,90,1234338278
12899,12899,Sharaabi,7.4,"2,716",1234338544
12903,12903,Sharada,6.6,101,1242288903
12904,12904,Sharafat,7.1,77,1234570192
12905,12905,Sharafat Chhod Di Main Ne,5.8,24,1235975952
12906,12906,Sharafat Gayi Tel Lene,4.9,273,1236315140
12908,12908,Sharara,6.8,27,1234340956
12912,12912,Shararat,4.6,448,1234341008
12916,12916,Sharda,5.5,19,1234338039
12922,12922,Sharmaji Ki Lag Gai,4.9,251,1234338625
12924,12924,Sharmeelee,7,154,1242032944
12925,12925,Shart,6.7,36,1277001923
12927,12927,Shart,6.4,40,1243837445
12928,12928,Shart: The Challenge,3.5,152,1242289053
12931,12931,Shastra,4.6,83,1240211643
12936,12936,Shatranj,6.1,32,1234340899
12939,12939,Shatru,6.9,40,1235805913
12942,12942,Shaukeen,7.2,446,1242290495
12944,12944,Shaukeen Kaminay,6.1,30,1242289912
12946,12946,Shaurya: It Takes Courage to Make Right... Right,7.3,"3,995",1242289883
12957,12957,Sheesh Mahal,7.4,15,1234338182
12958,12958,Sheesha,7.2,53,1234335308
12964,12964,Sheetalbhabi.com,3.9,34,1234337988
12966,12966,Shehar Aur Sapna,6.5,13,1242290671
12969,12969,Shehnai,4.2,5,1235806122
12970,12970,Shehri Gabru,8.5,92,1234853569
12974,12974,Sheikh Chilli,5.4,9,1234338546
12977,12977,Sheitaan,4,20,1234338711
12993,12993,Shera,5.1,56,1235975904
13009,13009,Sheshnaag,4.5,81,1234572131
13013,13013,Shikaar,3.6,28,1242033012
13014,13014,Shikar,6.6,111,1234338025
13017,13017,Shikara,3.8,"6,399",1234335266
13018,13018,Shikari,4.6,431,1242290262
13020,13020,Shikari,5.7,41,1234853684
13023,13023,Shikari: The Hunter,5.6,55,1240817508
13024,13024,Shikast,7,41,1234853778
13026,13026,Shikhar,4.9,"1,061",1234570390
13028,13028,Shikshaa,5.6,9,1234854184
13032,13032,Shimla Mirchi,4.6,"1,322",1234336526
13034,13034,Ship of Theseus,8.1,"6,922",1234850432
13035,13035,Shirdi Ke Sai Baba,7,229,1234854178
13036,13036,Shirdi Sai Baba,4.8,178,1242290318
13040,13040,Shirin Farhad Ki Toh Nikal Padi,4.2,"1,023",1234853871
13056,13056,Shiva,8.1,"3,399",1234850150
13057,13057,Shiva,3.9,330,1234338142
13059,13059,Shiva Ka Insaaf,4.6,49,1234854175
13063,13063,Shiva Shakti,4.7,29,1234853862
13064,13064,Shivaay,6.2,"9,909",1234335260
13072,13072,Shobhayatra,4.2,14,1234853868
13073,13073,Shobhna's Seven Nights,6.2,19,1234853784
13080,13080,Shohrat the Trap,5.2,101,1234853673
13084,13084,Shola Aur Shabnam,7.3,48,1234338810
13085,13085,Shola Aur Shabnam,6.5,932,1234853561
13089,13089,Sholay,8.2,"52,511",1234853555
13092,13092,Shool,7.7,"2,932",1234853233
13093,13093,Shoonya,6.8,31,1234853237
13095,13095,Shoorveer,5,8,1234853223
13100,13100,Shootout at Lokhandwala,7.1,"9,607",1234335269
13101,13101,Shootout at Wadala,5.9,"6,439",1242107787
13102,13102,Shor,7.2,337,1234337982
13103,13103,Shor in the City,7.2,"3,502",1234853160
13104,13104,Shor Se Shuruaat,6.6,145,1235975882
13105,13105,Shorgul,5.7,268,1234340334
13106,13106,Shortcut Romeo,2.3,252,1234850172
13107,13107,Shortcut Safari,6.4,70,1235975894
13108,13108,Shortkut - The Con Is On,3.4,884,1234570126
13109,13109,Shorts,6.5,444,1234850141
13112,13112,Showbiz,3.6,114,1240816020
13118,13118,Shradhanjali,7.3,18,1234341141
13125,13125,Shree,6.3,269,1242288321
13126,13126,Shree 420,8,"2,612",1234850075
13127,13127,Shree Ganesh,7.5,6,1234850034
13130,13130,Shree Krishnarjun Yuddh,7,6,1234340341
13137,13137,Shreelancer,7.2,92,1277002092
13138,13138,Shreemaan Aashique,4.8,135,1242883379
13142,13142,Shri Datta Darshanam,8.2,19,1242883383
13162,13162,Shriman Satyawadi,7,68,1277001822
13163,13163,Shriman Shrimati,6.4,139,1242883367
13165,13165,Shrimanji,6.6,29,1242883340
13168,13168,Shringaar,5,7,1277002158
13171,13171,Shubh Kaamna,6.3,16,1277002828
13172,13172,Shubh Mangal Savdhan,6.9,"9,094",1277001890
13173,13173,Shubh Mangal Zyada Saavdhan,5.8,"8,208",1277002289
13174,13174,Shubh Raatri,4.5,67,1277001836
13175,13175,Shuddh Desi Romance,6,"8,447",1277001895
13176,13176,Shuddhi,7.9,374,1277002257
13180,13180,Shukranu,6.4,678,1277001853
13183,13183,Shukriya: Till Death Do Us Apart,5.1,148,1308007653
13186,13186,Shuruaat Ka Interval,7.2,68,1362016794
13187,13187,Shuruaat Ka Twist,6.6,9,1362016840
13189,13189,Shuttlecock Boys,6.2,111,1307905797
13195,13195,Siddeshwari,7.5,77,1362016789
13197,13197,Siddharth,7.3,671,1362016849
13201,13201,Sikandar,6.4,262,1307907071
13204,13204,Sikandar Sadak Ka,3.9,12,1362016780
13205,13205,Sikka,4.5,35,1310788122
13209,13209,Silence Please... The Dressing Room,2.9,13,1362016798
13210,13210,Silence the Court Is in Session,6.2,13,1307907013
13211,13211,Silence: Can You Hear It,6.6,"3,324",1307945605
13214,13214,Silsiilay,4,696,1362016608
13215,13215,Silsila,7.3,"2,603",1307906672
13216,13216,Silsila Hai Pyar Ka,2.5,209,1307906372
13217,13217,Silvat,7.1,168,1307905898
